"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1","TRUE","3.78332066113939e-06","292","28423","286","0.0100622735108891","0.979452054794521","GO:0072330","GO:BP","monocarboxylic acid biosynthetic process","31814","17119","GO:0032787;GO:0046394"
"query_1","TRUE","3.8773621911732e-06","393","28423","381","0.0134046370896809","0.969465648854962","GO:0006631","GO:BP","fatty acid metabolic process","31814","2335","GO:0006629;GO:0032787"
"query_1","TRUE","4.5829084082775e-06","391","28423","379","0.0133342715406537","0.969309462915601","GO:0048285","GO:BP","organelle fission","31814","12460","GO:0006996"
"query_1","TRUE","4.70670865344701e-06","252","28423","248","0.00872532807937234","0.984126984126984","GO:0042325","GO:BP","regulation of phosphorylation","31814","10000","GO:0016310;GO:0019220"
"query_1","TRUE","5.19071927950385e-06","539","28423","517","0.0181894944235302","0.959183673469388","GO:0009791","GO:BP","post-embryonic development","31814","3663","GO:0007275;GO:0032501"
"query_1","TRUE","6.31593126772977e-06","249","28423","245","0.00861977975583154","0.983935742971888","GO:0001932","GO:BP","regulation of protein phosphorylation","31814","544","GO:0006468;GO:0031399;GO:0042325"
"query_1","TRUE","6.77268797820841e-06","402","28423","389","0.0136860992857897","0.967661691542289","GO:0048583","GO:BP","regulation of response to stimulus","31814","12687","GO:0050789;GO:0050896"
"query_1","TRUE","7.41049896163086e-06","725","28423","689","0.0242409316398691","0.950344827586207","GO:0042592","GO:BP","homeostatic process","31814","10159","GO:0008150"
"query_1","TRUE","7.77891003901233e-06","431","28423","416","0.0146360341976568","0.965197215777262","GO:0006979","GO:BP","response to oxidative stress","31814","2591","GO:0006950"
"query_1","TRUE","8.03372103846105e-06","684","28423","651","0.0229039862083524","0.951754385964912","GO:0065008","GO:BP","regulation of biological quality","31814","15667","GO:0065007"
"query_1","TRUE","8.47045198559844e-06","246","28423","242","0.00851423143229075","0.983739837398374","GO:0051338","GO:BP","regulation of transferase activity","31814","13483","GO:0050790"
"query_1","TRUE","1.04455829001565e-05","680","28423","647","0.022763255110298","0.951470588235294","GO:1901137","GO:BP","carbohydrate derivative biosynthetic process","31814","20971","GO:0009058;GO:1901135"
"query_1","TRUE","1.2674378122539e-05","150","28423","150","0.00527741617703972","1","GO:0061025","GO:BP","membrane fusion","31814","14926","GO:0061024"
"query_1","TRUE","1.32232033411504e-05","330","28423","321","0.011293670618865","0.972727272727273","GO:0005996","GO:BP","monosaccharide metabolic process","31814","1869","GO:0005975;GO:0044281"
"query_1","TRUE","1.78000413707675e-05","550","28423","526","0.0185061393941526","0.956363636363636","GO:1901605","GO:BP","alpha-amino acid metabolic process","31814","21311","GO:0006520;GO:0019752"
"query_1","TRUE","2.16799322431987e-05","418","28423","403","0.0141786581289801","0.964114832535885","GO:1901293","GO:BP","nucleoside phosphate biosynthetic process","31814","21093","GO:0006753;GO:0034654;GO:0090407"
"query_1","TRUE","2.50066445480775e-05","144","28423","144","0.00506631952995813","1","GO:0031146","GO:BP","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","31814","7027","GO:0043161"
"query_1","TRUE","4.39363639694348e-05","394","28423","380","0.0133694543151673","0.964467005076142","GO:0006644","GO:BP","phospholipid metabolic process","31814","2347","GO:0006629;GO:0006796;GO:0019637"
"query_1","TRUE","4.85805818869192e-05","494","28423","473","0.0166414523449319","0.95748987854251","GO:0170033","GO:BP","L-amino acid metabolic process","31814","20020","GO:1901605"
"query_1","TRUE","5.52681049343796e-05","263","28423","257","0.00904197304999472","0.977186311787072","GO:0019318","GO:BP","hexose metabolic process","31814","5651","GO:0005996"
"query_1","TRUE","5.5366269853091e-05","561","28423","535","0.018822784364775","0.953654188948307","GO:0019725","GO:BP","cellular homeostasis","31814","5988","GO:0042592"
"query_1","TRUE","5.62790906750726e-05","245","28423","240","0.00844386588326355","0.979591836734694","GO:0006401","GO:BP","RNA catabolic process","31814","2154","GO:0016070;GO:0141188"
"query_1","TRUE","5.95259165889312e-05","653","28423","620","0.0218133201984308","0.949464012251149","GO:0098655","GO:BP","monoatomic cation transmembrane transport","31814","18562","GO:0006812;GO:0034220"
"query_1","TRUE","6.11121620471267e-05","344","28423","333","0.0117158639130282","0.968023255813954","GO:0097237","GO:BP","cellular response to toxic substance","31814","18312","GO:0009636;GO:0070887"
"query_1","TRUE","6.11121620471267e-05","344","28423","333","0.0117158639130282","0.968023255813954","GO:1990748","GO:BP","cellular detoxification","31814","24835","GO:0009987;GO:0097237;GO:0098754"
"query_1","TRUE","7.37606949405819e-05","277","28423","270","0.0094993491186715","0.974729241877256","GO:0051247","GO:BP","positive regulation of protein metabolic process","31814","13412","GO:0010604;GO:0019538;GO:0051246"
"query_1","TRUE","7.39114918805521e-05","310","28423","301","0.010590015128593","0.970967741935484","GO:0022618","GO:BP","protein-RNA complex assembly","31814","6592","GO:0022613;GO:0065003;GO:0071826"
"query_1","TRUE","7.47215716889057e-05","714","28423","676","0.0237835555711923","0.946778711484594","GO:0006397","GO:BP","mRNA processing","31814","2150","GO:0006396;GO:0016071"
"query_1","TRUE","7.47215716889057e-05","714","28423","676","0.0237835555711923","0.946778711484594","GO:0098660","GO:BP","inorganic ion transmembrane transport","31814","18567","GO:0055085"
"query_1","TRUE","9.16751924413395e-05","540","28423","515","0.018119128874503","0.953703703703704","GO:0009117","GO:BP","nucleotide metabolic process","31814","3272","GO:0006753"
"query_1","TRUE","9.6262516138839e-05","274","28423","267","0.0093938007951307","0.974452554744526","GO:0015711","GO:BP","organic anion transport","31814","4807","GO:0006810"
"query_1","TRUE","9.73050502636311e-05","132","28423","132","0.00464412623579495","1","GO:0090174","GO:BP","organelle membrane fusion","31814","17846","GO:0048284;GO:0061025"
"query_1","TRUE","9.99134373026849e-05","338","28423","327","0.0115047672659466","0.967455621301775","GO:0000272","GO:BP","polysaccharide catabolic process","31814","75","GO:0005976;GO:0009057;GO:0016052"
"query_1","TRUE","0.000105012678700303","220","28423","216","0.0075994792949372","0.981818181818182","GO:0043549","GO:BP","regulation of kinase activity","31814","10666","GO:0042325;GO:0051338"
"query_1","TRUE","0.000114422677163199","255","28423","249","0.00876051085388594","0.976470588235294","GO:0141188","GO:BP","nucleic acid catabolic process","31814","19815","GO:0009057;GO:0034655;GO:0090304"
"query_1","TRUE","0.000125054027255604","199","28423","196","0.00689582380466524","0.984924623115578","GO:0006402","GO:BP","mRNA catabolic process","31814","2155","GO:0006401;GO:0010629;GO:0016071"
"query_1","TRUE","0.000129485598945282","494","28423","472","0.0166062695704183","0.955465587044534","GO:0006790","GO:BP","sulfur compound metabolic process","31814","2468","GO:0008152"
